tamano_matriz=2000; hilos=16; tiempo_microsegundos=20213909
tamano_matriz=2000; hilos=16; tiempo_microsegundos=20140676
tamano_matriz=2000; hilos=16; tiempo_microsegundos=21531238
tamano_matriz=2000; hilos=16; tiempo_microsegundos=20153829
tamano_matriz=2000; hilos=16; tiempo_microsegundos=20140122
tamano_matriz=2000; hilos=16; tiempo_microsegundos=20159917
tamano_matriz=2000; hilos=16; tiempo_microsegundos=20179387
tamano_matriz=2000; hilos=16; tiempo_microsegundos=20195197
tamano_matriz=2000; hilos=16; tiempo_microsegundos=20093967
tamano_matriz=2000; hilos=16; tiempo_microsegundos=20304443
tamano_matriz=2000; hilos=16; tiempo_microsegundos=2239042
tamano_matriz=2000; hilos=16; tiempo_microsegundos=2297567
tamano_matriz=2000; hilos=16; tiempo_microsegundos=2277601
tamano_matriz=2000; hilos=16; tiempo_microsegundos=2303119
tamano_matriz=2000; hilos=16; tiempo_microsegundos=2280558
tamano_matriz=2000; hilos=16; tiempo_microsegundos=2286049
tamano_matriz=2000; hilos=16; tiempo_microsegundos=2243481
tamano_matriz=2000; hilos=16; tiempo_microsegundos=2276372
tamano_matriz=2000; hilos=16; tiempo_microsegundos=2328101
tamano_matriz=2000; hilos=16; tiempo_microsegundos=2287715
tamano_matriz=2000; hilos=16; tiempo_microsegundos=2292070
tamano_matriz=2000; hilos=16; tiempo_microsegundos=2286851
tamano_matriz=2000; hilos=16; tiempo_microsegundos=2245993
tamano_matriz=2000; hilos=16; tiempo_microsegundos=2317007
tamano_matriz=2000; hilos=16; tiempo_microsegundos=2306488
tamano_matriz=2000; hilos=16; tiempo_microsegundos=2251060
tamano_matriz=2000; hilos=16; tiempo_microsegundos=2312000
tamano_matriz=2000; hilos=16; tiempo_microsegundos=2320900
tamano_matriz=2000; hilos=16; tiempo_microsegundos=2264125
tamano_matriz=2000; hilos=16; tiempo_microsegundos=2281732
