tamano_matriz=7040; hilos=8; tiempo_microsegundos=432152198
tamano_matriz=7040; hilos=8; tiempo_microsegundos=440770562
tamano_matriz=7040; hilos=8; tiempo_microsegundos=431834604
tamano_matriz=7040; hilos=8; tiempo_microsegundos=435825685
tamano_matriz=7040; hilos=8; tiempo_microsegundos=441938962
tamano_matriz=7040; hilos=8; tiempo_microsegundos=447680369
tamano_matriz=7040; hilos=8; tiempo_microsegundos=430855154
tamano_matriz=7040; hilos=8; tiempo_microsegundos=439300566
tamano_matriz=7040; hilos=8; tiempo_microsegundos=448195762
tamano_matriz=7040; hilos=8; tiempo_microsegundos=433890417
tamano_matriz=7040; hilos=8; tiempo_microsegundos=443908036
tamano_matriz=7040; hilos=8; tiempo_microsegundos=442681272
tamano_matriz=7040; hilos=8; tiempo_microsegundos=445109752
tamano_matriz=7040; hilos=8; tiempo_microsegundos=431525083
tamano_matriz=7040; hilos=8; tiempo_microsegundos=444253605
