tamano_matriz=4000; hilos=4; tiempo_microsegundos=221932012
tamano_matriz=4000; hilos=4; tiempo_microsegundos=213306768
tamano_matriz=4000; hilos=4; tiempo_microsegundos=209773437
tamano_matriz=4000; hilos=4; tiempo_microsegundos=209542607
tamano_matriz=4000; hilos=4; tiempo_microsegundos=209267511
tamano_matriz=4000; hilos=4; tiempo_microsegundos=209287209
tamano_matriz=4000; hilos=4; tiempo_microsegundos=208992450
tamano_matriz=4000; hilos=4; tiempo_microsegundos=209557317
tamano_matriz=4000; hilos=4; tiempo_microsegundos=208124679
tamano_matriz=4000; hilos=4; tiempo_microsegundos=208466175
tamano_matriz=4000; hilos=4; tiempo_microsegundos=129176739
tamano_matriz=4000; hilos=4; tiempo_microsegundos=131893006
tamano_matriz=4000; hilos=4; tiempo_microsegundos=131518177
tamano_matriz=4000; hilos=4; tiempo_microsegundos=129542763
tamano_matriz=4000; hilos=4; tiempo_microsegundos=130931680
tamano_matriz=4000; hilos=4; tiempo_microsegundos=127661210
tamano_matriz=4000; hilos=4; tiempo_microsegundos=127756504
tamano_matriz=4000; hilos=4; tiempo_microsegundos=127635204
tamano_matriz=4000; hilos=4; tiempo_microsegundos=131125772
tamano_matriz=4000; hilos=4; tiempo_microsegundos=128732939
tamano_matriz=4000; hilos=4; tiempo_microsegundos=127408833
tamano_matriz=4000; hilos=4; tiempo_microsegundos=130939508
tamano_matriz=4000; hilos=4; tiempo_microsegundos=130882899
tamano_matriz=4000; hilos=4; tiempo_microsegundos=127097176
tamano_matriz=4000; hilos=4; tiempo_microsegundos=127990447
tamano_matriz=4000; hilos=4; tiempo_microsegundos=127049125
tamano_matriz=4000; hilos=4; tiempo_microsegundos=126984362
tamano_matriz=4000; hilos=4; tiempo_microsegundos=130680693
tamano_matriz=4000; hilos=4; tiempo_microsegundos=126772044
tamano_matriz=4000; hilos=4; tiempo_microsegundos=131064571
