tamano_matriz=3040; hilos=1; tiempo_microsegundos=198762192
tamano_matriz=3040; hilos=1; tiempo_microsegundos=182459144
tamano_matriz=3040; hilos=1; tiempo_microsegundos=208308135
tamano_matriz=3040; hilos=1; tiempo_microsegundos=176833578
tamano_matriz=3040; hilos=1; tiempo_microsegundos=183114206
tamano_matriz=3040; hilos=1; tiempo_microsegundos=189645121
tamano_matriz=3040; hilos=1; tiempo_microsegundos=175644196
tamano_matriz=3040; hilos=1; tiempo_microsegundos=174919489
tamano_matriz=3040; hilos=1; tiempo_microsegundos=173774634
tamano_matriz=3040; hilos=1; tiempo_microsegundos=172665445
tamano_matriz=3040; hilos=1; tiempo_microsegundos=176827914
tamano_matriz=3040; hilos=1; tiempo_microsegundos=172574481
tamano_matriz=3040; hilos=1; tiempo_microsegundos=173723749
tamano_matriz=3040; hilos=1; tiempo_microsegundos=174918880
tamano_matriz=3040; hilos=1; tiempo_microsegundos=173993913
tamano_matriz=3040; hilos=1; tiempo_microsegundos=175541766
tamano_matriz=3040; hilos=1; tiempo_microsegundos=174016707
tamano_matriz=3040; hilos=1; tiempo_microsegundos=175083096
tamano_matriz=3040; hilos=1; tiempo_microsegundos=175323221
tamano_matriz=3040; hilos=1; tiempo_microsegundos=176200487
tamano_matriz=3040; hilos=1; tiempo_microsegundos=170730428
tamano_matriz=3040; hilos=1; tiempo_microsegundos=171852171
tamano_matriz=3040; hilos=1; tiempo_microsegundos=171805198
tamano_matriz=3040; hilos=1; tiempo_microsegundos=171358611
tamano_matriz=3040; hilos=1; tiempo_microsegundos=171982763
tamano_matriz=3040; hilos=1; tiempo_microsegundos=175962894
tamano_matriz=3040; hilos=1; tiempo_microsegundos=177051165
tamano_matriz=3040; hilos=1; tiempo_microsegundos=172932954
tamano_matriz=3040; hilos=1; tiempo_microsegundos=175721867
tamano_matriz=3040; hilos=1; tiempo_microsegundos=177086217
