tamano_matriz=2000; hilos=8; tiempo_microsegundos=21764929
tamano_matriz=2000; hilos=8; tiempo_microsegundos=20209321
tamano_matriz=2000; hilos=8; tiempo_microsegundos=20498453
tamano_matriz=2000; hilos=8; tiempo_microsegundos=20211737
tamano_matriz=2000; hilos=8; tiempo_microsegundos=20297962
tamano_matriz=2000; hilos=8; tiempo_microsegundos=20277884
tamano_matriz=2000; hilos=8; tiempo_microsegundos=20187025
tamano_matriz=2000; hilos=8; tiempo_microsegundos=20256872
tamano_matriz=2000; hilos=8; tiempo_microsegundos=19937924
tamano_matriz=2000; hilos=8; tiempo_microsegundos=20087114
tamano_matriz=2000; hilos=8; tiempo_microsegundos=4556026
tamano_matriz=2000; hilos=8; tiempo_microsegundos=4529828
tamano_matriz=2000; hilos=8; tiempo_microsegundos=4606485
tamano_matriz=2000; hilos=8; tiempo_microsegundos=4636257
tamano_matriz=2000; hilos=8; tiempo_microsegundos=4534984
tamano_matriz=2000; hilos=8; tiempo_microsegundos=4492179
tamano_matriz=2000; hilos=8; tiempo_microsegundos=4620866
tamano_matriz=2000; hilos=8; tiempo_microsegundos=4478245
tamano_matriz=2000; hilos=8; tiempo_microsegundos=4554808
tamano_matriz=2000; hilos=8; tiempo_microsegundos=4576029
tamano_matriz=2000; hilos=8; tiempo_microsegundos=4613986
tamano_matriz=2000; hilos=8; tiempo_microsegundos=4516495
tamano_matriz=2000; hilos=8; tiempo_microsegundos=4488595
tamano_matriz=2000; hilos=8; tiempo_microsegundos=4570721
tamano_matriz=2000; hilos=8; tiempo_microsegundos=4487233
tamano_matriz=2000; hilos=8; tiempo_microsegundos=4540538
tamano_matriz=2000; hilos=8; tiempo_microsegundos=4562718
tamano_matriz=2000; hilos=8; tiempo_microsegundos=4615278
tamano_matriz=2000; hilos=8; tiempo_microsegundos=4548958
tamano_matriz=2000; hilos=8; tiempo_microsegundos=4465418
